transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN05940,U05940,21,Other,9.53,3.05,0.01,0.76,8.63,164,138,11.95,Low,Yes,Severe,1
TXN05941,U05941,25,Female,11.69,2.83,2.32,3.33,4.79,33,130,13.39,High,No,Severe,1
TXN05942,U05942,33,Female,10.82,5.72,0.27,2.71,8.96,33,118,11.99,Medium,No,Severe,1
TXN05943,U05943,22,Female,5.58,0.82,1.09,3.89,6.78,123,89,8.21,Low,No,Mild,0
TXN05944,U05944,21,Female,4.55,2.31,0.71,5.4,6.4,133,75,7.42,Medium,No,None,0
TXN05945,U05945,26,Other,3.83,3.06,2.16,1.67,5.32,40,53,5.28,High,Yes,Mild,0
TXN05946,U05946,29,Male,3.21,5.96,0.86,2.29,8.82,192,102,4.75,High,No,Severe,1
TXN05947,U05947,18,Male,5.6,4.09,1.51,5.92,7.87,161,61,7.19,High,Yes,Severe,1
TXN05948,U05948,27,Female,4.65,2.48,0.74,5.31,7.37,22,19,5.98,Medium,Yes,None,0
TXN05949,U05949,23,Other,7.28,5.8,0.7,3.44,8.42,50,144,8.24,Low,No,Moderate,1
TXN05950,U05950,35,Male,5.46,5.69,2.01,1.92,6.36,108,176,7.92,Medium,Yes,Moderate,1
TXN05951,U05951,30,Female,11.45,3.1,1.82,1.55,8.56,67,23,12.01,Low,Yes,Moderate,1
TXN05952,U05952,35,Other,8.49,5.64,2.45,4.17,6.61,92,153,9.01,High,Yes,Moderate,1
TXN05953,U05953,29,Male,4.44,2.25,2.07,1.9,6.18,130,75,6.94,Low,No,Mild,0
TXN05954,U05954,32,Other,5.6,5.84,1.57,5.83,6.85,51,96,6.92,Medium,Yes,Moderate,1
TXN05955,U05955,31,Female,9.77,0.78,2.68,3.1,5.96,215,44,12.41,Low,No,Moderate,1
TXN05956,U05956,22,Female,5.88,3.56,1.57,3.35,7.17,73,66,6.99,Medium,No,None,0
TXN05957,U05957,31,Female,7.92,4.42,0.77,5.03,8.43,171,172,10.41,Low,No,Severe,1
TXN05958,U05958,22,Male,7.22,5.66,0.62,0.63,8.43,147,132,9.58,Low,No,Moderate,1
TXN05959,U05959,27,Other,10.15,5.58,0.21,3.23,6.94,141,75,11.73,High,No,Severe,1
TXN05960,U05960,28,Other,4.34,5.37,0.65,1.13,5.82,62,23,6.57,Low,Yes,Moderate,1
TXN05961,U05961,23,Male,9.96,5.07,2.42,1.89,7.03,186,96,10.79,High,Yes,Moderate,1
TXN05962,U05962,29,Female,8.19,2.21,1.69,1.54,7.03,212,136,11.11,High,No,Moderate,1
TXN05963,U05963,31,Female,11.17,5.49,0.41,3.07,8.49,179,179,11.8,Medium,Yes,Moderate,1
TXN05964,U05964,19,Male,9.17,3.8,0.94,1.75,7.95,176,148,11.69,High,No,Severe,1
TXN05965,U05965,26,Male,8.76,5.46,0.87,1.88,5.33,117,161,9.4,Medium,No,Moderate,1
TXN05966,U05966,19,Other,10.04,1.41,1.9,1.53,5.94,220,85,10.57,Medium,No,Moderate,1
TXN05967,U05967,25,Other,10.3,0.65,0.99,5.47,6.39,23,139,12.25,High,No,Moderate,1
TXN05968,U05968,33,Male,10.1,2.9,1.4,2.6,5.66,213,167,12.33,Medium,No,Moderate,1
TXN05969,U05969,26,Female,7.79,3.27,2.27,2.2,6.96,21,47,8.73,Low,No,Moderate,1
TXN05970,U05970,30,Female,6.27,0.88,2.91,5.44,6.18,247,172,7.62,Medium,Yes,Moderate,1
TXN05971,U05971,22,Male,10.42,1.77,3.77,1.17,8.3,159,76,11.64,Low,No,Moderate,1
TXN05972,U05972,32,Male,6.07,2.66,2.45,2.79,6.18,111,73,8.92,Low,No,Mild,0
TXN05973,U05973,26,Male,6.42,4.8,0.92,1.2,6.26,229,37,7.86,Low,No,Moderate,1
TXN05974,U05974,32,Female,4.36,4.79,1.35,1.46,5.96,98,147,5.16,Medium,Yes,Moderate,1
TXN05975,U05975,31,Male,8.71,4.0,3.42,3.83,4.99,154,16,10.53,Medium,No,Moderate,1
TXN05976,U05976,30,Female,3.02,3.95,2.86,3.86,7.31,121,28,3.66,Medium,No,None,0
TXN05977,U05977,18,Female,6.61,5.37,1.81,5.67,8.53,54,23,8.25,Low,Yes,Moderate,1
TXN05978,U05978,35,Female,9.97,2.37,1.8,2.8,8.86,48,18,11.08,Low,Yes,Moderate,1
TXN05979,U05979,18,Male,3.89,1.72,0.64,0.96,7.26,243,175,6.68,High,No,None,0
TXN05980,U05980,22,Female,5.34,2.74,1.0,4.35,8.38,93,16,8.3,Low,No,None,0
TXN05981,U05981,20,Male,4.05,2.56,1.87,5.6,5.51,249,27,6.74,Medium,Yes,Mild,0
TXN05982,U05982,29,Female,11.8,5.46,0.32,1.61,4.71,138,62,12.88,Medium,Yes,Moderate,1
TXN05983,U05983,21,Female,7.57,1.75,3.28,2.75,5.03,55,168,10.27,Medium,Yes,Moderate,1
TXN05984,U05984,27,Female,8.0,1.01,1.18,1.21,7.72,76,103,10.53,Low,Yes,Moderate,1
TXN05985,U05985,19,Female,4.27,4.19,3.96,2.16,8.14,237,141,5.54,Medium,No,Moderate,1
TXN05986,U05986,20,Other,7.96,2.45,0.29,3.07,5.44,109,163,9.59,High,No,Mild,0
TXN05987,U05987,33,Other,7.56,5.33,0.4,3.32,6.38,248,135,9.6,Low,Yes,Severe,1
TXN05988,U05988,25,Male,8.14,4.56,3.53,3.72,5.98,145,62,8.71,Low,Yes,Severe,1
TXN05989,U05989,21,Male,3.56,3.47,3.65,1.15,8.18,126,150,5.64,Low,Yes,None,0
TXN05990,U05990,24,Other,7.71,1.59,3.81,5.93,7.09,75,97,9.95,High,Yes,Moderate,1
TXN05991,U05991,24,Male,7.39,4.92,0.18,2.03,6.59,67,157,10.19,High,Yes,Moderate,1
TXN05992,U05992,18,Male,11.43,5.34,0.28,2.01,4.69,88,21,12.5,High,No,Severe,1
TXN05993,U05993,21,Male,3.99,5.5,0.08,3.87,5.74,235,143,5.96,Low,No,Moderate,1
TXN05994,U05994,21,Other,4.53,2.57,3.25,1.9,5.79,155,95,6.91,Low,No,Mild,0
TXN05995,U05995,27,Female,11.79,0.93,3.29,0.6,7.26,146,99,13.25,Low,Yes,Moderate,1
TXN05996,U05996,25,Male,3.69,1.73,0.74,1.72,4.92,169,74,5.7,High,Yes,None,0
TXN05997,U05997,29,Other,9.34,5.17,0.97,5.4,6.65,62,124,10.26,Medium,No,Moderate,1
TXN05998,U05998,25,Male,8.15,2.81,3.57,1.42,7.53,133,65,8.66,Medium,Yes,Severe,1
TXN05999,U05999,25,Female,6.56,3.39,3.61,0.57,7.6,190,105,9.12,High,No,Mild,0
TXN06000,U06000,26,Female,11.12,4.59,2.52,4.19,7.51,136,123,12.53,Low,No,Moderate,1
TXN06001,U06001,33,Female,11.24,2.22,0.88,3.68,8.94,72,177,12.7,High,No,Severe,1
TXN06002,U06002,26,Male,3.98,3.73,0.02,0.9,8.2,177,15,5.03,High,Yes,Mild,0
TXN06003,U06003,25,Female,3.42,1.4,3.84,3.29,8.02,71,113,4.6,Medium,No,Mild,0
TXN06004,U06004,24,Male,3.21,4.87,3.46,0.74,6.42,100,155,3.84,High,No,Severe,1
TXN06005,U06005,30,Male,11.66,5.11,1.21,2.74,6.16,104,133,12.4,High,Yes,Moderate,1
TXN06006,U06006,18,Female,11.87,3.39,0.81,4.85,7.1,188,47,14.65,Medium,No,Severe,1
TXN06007,U06007,19,Female,7.28,5.13,3.26,5.0,7.55,56,154,7.83,High,No,Severe,1
TXN06008,U06008,18,Female,11.92,0.56,0.01,5.96,6.45,167,138,13.61,Low,Yes,Severe,1
TXN06009,U06009,30,Other,5.73,1.24,2.68,5.09,5.02,123,164,7.25,High,Yes,Mild,0
TXN06010,U06010,33,Male,8.25,3.0,3.25,1.79,5.82,242,96,10.3,Low,No,Severe,1
TXN06011,U06011,22,Other,10.25,4.16,2.9,2.24,7.98,192,118,10.83,High,No,Severe,1
TXN06012,U06012,20,Female,5.82,2.25,0.48,0.63,4.85,114,93,7.09,Medium,Yes,None,0
TXN06013,U06013,29,Other,7.41,3.12,2.28,3.48,6.8,29,29,8.28,Low,Yes,Mild,0
TXN06014,U06014,33,Other,10.66,4.68,1.77,3.37,7.1,118,32,12.36,High,Yes,Moderate,1
TXN06015,U06015,22,Male,6.36,0.82,2.82,4.83,7.74,112,130,7.43,Low,Yes,Mild,0
TXN06016,U06016,22,Other,6.62,0.7,1.81,2.47,5.15,179,150,8.42,Low,Yes,Mild,0
TXN06017,U06017,20,Female,4.22,1.32,1.24,1.54,7.29,213,24,6.52,Low,No,Mild,0
TXN06018,U06018,33,Female,4.29,3.31,1.92,0.63,7.68,203,68,6.44,High,No,Mild,0
TXN06019,U06019,32,Male,3.72,2.67,0.93,4.05,7.77,32,174,4.6,Low,No,None,0
TXN06020,U06020,34,Male,4.91,1.36,1.05,5.5,8.11,49,126,6.89,High,No,Mild,0
TXN06021,U06021,26,Male,3.77,3.42,3.84,4.64,8.41,134,124,6.35,Medium,Yes,Mild,0
TXN06022,U06022,22,Female,3.87,2.71,1.04,2.37,7.02,42,162,5.13,Medium,Yes,Mild,0
TXN06023,U06023,25,Female,7.6,0.99,2.62,0.65,6.08,22,176,10.09,Low,Yes,Mild,0
TXN06024,U06024,25,Male,6.33,2.32,2.41,2.48,7.19,66,17,8.75,High,No,Moderate,1
TXN06025,U06025,18,Other,8.72,4.4,3.84,5.17,4.51,64,51,11.34,High,No,Moderate,1
TXN06026,U06026,31,Other,7.17,0.76,3.21,5.22,4.89,119,20,10.01,High,Yes,Mild,0
TXN06027,U06027,18,Male,5.02,1.39,3.96,1.38,6.1,98,72,6.02,Medium,No,Mild,0
TXN06028,U06028,31,Other,9.32,2.34,0.15,1.26,6.64,99,40,11.95,Low,No,Moderate,1
TXN06029,U06029,23,Male,5.26,3.71,1.53,1.53,8.79,78,173,7.35,Low,No,Mild,0
TXN06030,U06030,31,Female,9.51,4.35,0.2,5.47,6.21,33,132,11.47,High,Yes,Moderate,1
TXN06031,U06031,21,Other,6.18,0.67,1.84,3.95,4.77,155,34,7.71,Medium,Yes,Moderate,1
TXN06032,U06032,35,Other,6.26,4.13,3.09,4.04,5.41,238,54,6.91,High,Yes,Moderate,1
TXN06033,U06033,29,Other,5.14,1.33,1.1,3.82,4.54,40,96,8.03,Low,Yes,None,0
TXN06034,U06034,31,Female,5.37,3.4,1.64,5.73,5.91,188,131,7.86,High,Yes,None,0
TXN06035,U06035,30,Male,9.38,4.09,2.75,3.83,5.27,153,165,10.96,High,No,Moderate,1
TXN06036,U06036,23,Other,9.39,2.57,2.89,1.56,4.74,101,94,11.01,Medium,Yes,Severe,1
TXN06037,U06037,26,Female,5.76,4.58,0.71,3.47,8.54,248,64,6.65,Medium,Yes,Moderate,1
TXN06038,U06038,30,Male,10.12,4.52,2.38,3.16,6.92,235,127,11.01,Medium,Yes,Moderate,1
TXN06039,U06039,31,Male,8.54,0.62,1.58,0.61,8.94,170,117,9.61,Medium,No,Moderate,1
TXN06040,U06040,23,Male,5.48,0.83,3.92,0.55,7.55,99,39,8.2,Medium,Yes,Mild,0
TXN06041,U06041,24,Male,11.26,3.13,3.37,1.69,6.2,25,82,12.92,Low,No,Moderate,1
TXN06042,U06042,35,Male,11.51,2.83,1.62,2.13,7.84,127,63,12.92,High,No,Moderate,1
TXN06043,U06043,20,Other,10.16,1.21,2.42,1.15,5.6,102,79,12.69,Low,No,Moderate,1
TXN06044,U06044,29,Male,9.77,3.91,3.27,5.48,4.79,124,50,12.08,High,Yes,Moderate,1
TXN06045,U06045,26,Other,3.08,4.79,3.27,3.36,8.78,182,19,5.8,Medium,No,Moderate,1
TXN06046,U06046,25,Female,5.38,0.94,0.56,1.83,7.91,102,180,7.77,High,No,Mild,0
TXN06047,U06047,18,Other,4.26,1.12,0.79,1.25,6.65,239,20,6.91,High,Yes,None,0
TXN06048,U06048,21,Other,11.88,5.59,3.2,3.25,4.67,86,69,14.64,High,No,Severe,1
TXN06049,U06049,20,Female,4.25,3.7,1.7,4.36,8.35,152,22,5.56,Low,Yes,Mild,0
TXN06050,U06050,18,Female,10.07,2.13,1.5,5.1,4.6,141,74,12.97,Low,No,Moderate,1
TXN06051,U06051,32,Male,6.26,1.7,2.38,4.32,7.37,165,95,9.25,High,Yes,Mild,0
TXN06052,U06052,26,Male,9.11,4.57,3.94,1.58,7.74,243,19,10.59,High,No,Severe,1
TXN06053,U06053,24,Female,9.58,3.91,0.64,5.46,6.75,42,60,11.26,High,Yes,Severe,1
TXN06054,U06054,26,Other,9.78,3.54,3.96,5.82,8.15,222,155,12.0,Medium,Yes,Severe,1
TXN06055,U06055,34,Female,6.21,2.24,0.59,4.72,4.74,44,41,8.03,Low,No,Mild,0
TXN06056,U06056,25,Male,10.19,5.29,2.9,0.57,7.64,206,97,11.53,Medium,No,Severe,1
TXN06057,U06057,28,Other,5.46,0.99,1.11,5.57,7.64,157,122,6.15,Medium,No,None,0
TXN06058,U06058,27,Male,4.12,4.01,2.22,1.35,6.1,151,31,5.29,Low,Yes,Moderate,1
TXN06059,U06059,21,Other,8.19,2.39,2.66,4.5,7.8,191,153,8.94,Medium,No,Moderate,1
TXN06060,U06060,34,Female,3.98,3.98,1.59,1.75,5.99,45,163,5.71,Low,No,None,0
TXN06061,U06061,26,Other,6.22,2.79,3.36,1.37,6.72,162,49,8.45,Medium,No,Moderate,1
TXN06062,U06062,33,Female,4.2,0.76,0.17,4.28,6.23,25,50,5.77,Medium,No,Mild,0
TXN06063,U06063,33,Other,6.9,1.17,0.71,1.23,8.17,122,78,8.5,Medium,No,Moderate,1
TXN06064,U06064,32,Female,8.61,2.13,0.93,4.24,7.18,237,113,11.56,Medium,Yes,Moderate,1
TXN06065,U06065,23,Other,10.28,1.62,0.72,5.9,8.19,215,158,11.77,High,Yes,Severe,1
TXN06066,U06066,24,Male,10.95,4.58,2.74,3.07,7.23,83,175,12.59,Low,No,Severe,1
TXN06067,U06067,24,Other,3.7,5.27,1.31,4.57,5.14,25,135,4.38,Low,No,Severe,1
TXN06068,U06068,32,Male,11.77,3.55,1.2,3.99,6.5,86,103,12.89,Low,No,Moderate,1
TXN06069,U06069,23,Other,11.55,5.34,1.2,2.74,5.31,229,154,12.86,Medium,No,Severe,1
TXN06070,U06070,22,Female,9.48,0.53,3.82,5.15,6.57,21,102,10.91,Low,Yes,Severe,1
TXN06071,U06071,18,Male,4.12,5.5,1.64,2.28,6.7,31,86,6.75,High,No,Moderate,1
TXN06072,U06072,25,Female,7.32,4.59,2.22,4.39,6.13,122,147,8.71,Medium,Yes,Severe,1
TXN06073,U06073,24,Other,9.82,3.9,2.32,3.75,7.29,92,135,10.52,High,No,Severe,1
TXN06074,U06074,21,Male,6.8,2.82,1.13,2.03,7.04,120,45,9.02,Medium,Yes,Moderate,1
TXN06075,U06075,18,Female,8.01,1.9,3.79,2.5,6.91,240,102,10.31,Low,Yes,Moderate,1
TXN06076,U06076,33,Male,3.3,5.58,1.79,2.87,5.61,203,82,5.7,Medium,Yes,Moderate,1
TXN06077,U06077,32,Male,8.73,2.04,1.44,3.14,7.91,59,36,11.7,High,Yes,Moderate,1
TXN06078,U06078,19,Female,8.48,2.13,3.16,3.39,5.04,160,29,10.33,Medium,No,Moderate,1
TXN06079,U06079,27,Other,3.96,5.84,2.9,0.6,8.68,128,176,6.64,Medium,No,Severe,1
TXN06080,U06080,34,Other,6.47,5.03,2.28,4.13,5.66,213,22,7.93,Medium,No,Moderate,1
TXN06081,U06081,18,Female,10.55,4.63,0.57,5.87,8.0,129,104,13.04,Low,Yes,Moderate,1
TXN06082,U06082,24,Other,10.29,2.08,2.1,1.79,5.28,110,41,11.65,Low,No,Moderate,1
TXN06083,U06083,28,Female,9.43,2.76,0.61,3.79,7.92,245,88,12.32,Low,No,Moderate,1
TXN06084,U06084,20,Female,10.46,0.93,2.01,1.6,7.44,108,32,11.61,Low,No,Severe,1
TXN06085,U06085,30,Male,6.31,2.02,2.78,4.55,8.02,102,91,8.74,High,No,Moderate,1
TXN06086,U06086,18,Other,6.83,3.62,0.93,4.06,5.78,150,114,9.67,Low,No,Mild,0
TXN06087,U06087,23,Male,3.98,3.78,1.57,1.16,8.22,71,50,6.46,Medium,Yes,Mild,0
TXN06088,U06088,23,Male,6.24,1.16,1.4,4.95,6.79,25,46,8.1,High,Yes,Mild,0
TXN06089,U06089,21,Other,3.5,2.58,3.48,3.71,4.68,190,41,5.5,Low,No,None,0
TXN06090,U06090,26,Male,8.05,3.56,1.22,5.24,7.2,128,15,9.68,Medium,Yes,Severe,1
TXN06091,U06091,33,Female,3.43,1.93,0.22,2.55,8.76,215,176,5.19,Low,Yes,None,0
TXN06092,U06092,26,Male,11.16,4.19,2.36,3.95,8.2,177,176,13.56,Medium,No,Moderate,1
TXN06093,U06093,28,Male,7.41,3.76,2.91,1.72,5.89,184,48,8.17,Medium,Yes,Mild,0
TXN06094,U06094,25,Female,4.52,1.69,3.54,0.88,7.17,160,113,7.25,High,Yes,None,0
TXN06095,U06095,32,Male,11.69,1.86,1.68,0.85,8.43,69,120,12.44,Medium,No,Severe,1
TXN06096,U06096,32,Female,8.02,1.32,1.43,5.7,5.44,38,151,10.86,High,No,Severe,1
TXN06097,U06097,30,Female,8.4,2.14,2.1,2.35,5.4,92,140,9.15,Medium,Yes,Moderate,1
TXN06098,U06098,32,Male,3.77,5.79,2.95,5.94,6.27,86,25,5.26,Low,Yes,Moderate,1
TXN06099,U06099,29,Female,6.62,2.17,0.33,4.7,6.62,48,79,9.26,Low,Yes,Moderate,1
TXN06100,U06100,25,Male,5.98,4.86,0.34,2.93,6.78,201,81,8.71,High,No,Moderate,1
TXN06101,U06101,21,Other,3.53,5.39,3.49,2.93,6.94,115,144,6.4,Medium,Yes,Moderate,1
TXN06102,U06102,22,Female,4.06,5.23,1.73,5.09,7.14,129,29,6.9,Low,Yes,Severe,1
TXN06103,U06103,34,Female,6.87,2.75,1.69,0.96,6.28,104,180,7.5,High,No,Mild,0
TXN06104,U06104,18,Other,5.13,5.9,3.54,5.32,7.9,23,142,6.97,Medium,Yes,Moderate,1
TXN06105,U06105,26,Female,3.2,3.05,1.81,1.77,8.82,138,20,3.79,Low,No,None,0
TXN06106,U06106,27,Male,9.05,4.85,1.5,1.25,8.87,31,179,10.67,Medium,No,Moderate,1
TXN06107,U06107,35,Other,10.54,4.56,3.77,3.49,5.47,195,96,12.47,Low,Yes,Severe,1
TXN06108,U06108,26,Other,8.09,0.84,0.26,3.73,6.13,103,45,8.85,Low,No,Severe,1
TXN06109,U06109,18,Male,10.86,2.07,2.15,3.01,8.31,123,128,11.86,High,Yes,Moderate,1
TXN06110,U06110,21,Male,7.19,2.62,3.7,1.5,7.25,194,48,10.18,Low,No,Moderate,1
TXN06111,U06111,34,Male,11.24,4.12,1.6,5.29,4.52,171,66,12.49,Low,Yes,Moderate,1
TXN06112,U06112,24,Male,5.81,2.37,3.07,1.54,7.36,99,48,6.67,Medium,No,None,0
TXN06113,U06113,29,Female,9.62,4.78,3.11,4.66,7.9,70,114,12.2,Medium,No,Moderate,1
TXN06114,U06114,22,Other,11.86,0.83,3.55,3.9,6.22,159,49,13.01,Low,No,Moderate,1
TXN06115,U06115,33,Male,3.93,0.87,2.72,4.59,8.16,103,27,5.78,Low,No,None,0
TXN06116,U06116,21,Female,11.76,1.02,2.19,5.84,5.32,154,58,13.73,Medium,No,Severe,1
TXN06117,U06117,19,Male,8.81,2.26,3.82,5.52,5.44,43,54,10.11,High,No,Severe,1
TXN06118,U06118,22,Female,11.21,2.02,2.83,4.57,5.33,35,134,13.0,High,Yes,Moderate,1
TXN06119,U06119,18,Other,10.55,3.71,2.77,3.78,5.71,208,28,12.91,High,Yes,Severe,1
TXN06120,U06120,32,Female,4.45,5.63,3.92,2.71,5.6,45,26,6.11,High,No,Moderate,1
TXN06121,U06121,24,Female,5.6,1.67,1.7,5.39,7.17,38,103,6.82,High,Yes,Mild,0
TXN06122,U06122,21,Male,7.0,2.52,1.64,4.87,7.0,29,45,8.8,Low,No,Mild,0
TXN06123,U06123,18,Male,3.05,1.54,0.14,2.8,8.99,64,180,5.86,High,Yes,Mild,0
TXN06124,U06124,25,Female,9.88,2.63,2.17,1.11,6.48,139,128,11.4,Medium,Yes,Moderate,1
TXN06125,U06125,34,Male,9.43,2.24,1.81,3.6,4.63,182,93,11.08,Medium,Yes,Moderate,1
TXN06126,U06126,25,Other,10.52,4.31,1.25,5.34,4.97,78,57,12.44,Low,Yes,Moderate,1
TXN06127,U06127,23,Male,10.26,3.88,1.12,3.96,6.1,149,53,11.11,Low,Yes,Severe,1
TXN06128,U06128,21,Female,3.39,3.47,3.27,4.35,6.94,107,27,4.86,Medium,Yes,Mild,0
TXN06129,U06129,21,Female,9.4,5.27,0.1,4.48,5.86,109,48,12.13,High,No,Moderate,1
TXN06130,U06130,35,Male,8.33,4.94,1.93,2.19,6.71,24,138,9.46,High,No,Moderate,1
TXN06131,U06131,27,Female,8.47,3.9,2.64,4.06,7.11,122,73,10.39,Medium,Yes,Moderate,1
TXN06132,U06132,30,Female,8.12,0.95,1.67,4.24,6.59,211,33,9.49,High,No,Moderate,1
TXN06133,U06133,25,Male,9.81,2.35,0.44,5.85,8.74,201,125,11.42,High,No,Moderate,1
TXN06134,U06134,26,Male,5.74,2.63,3.11,5.39,6.05,168,146,8.58,High,Yes,Mild,0
TXN06135,U06135,22,Female,8.76,4.66,0.84,1.59,4.54,157,105,9.48,Low,Yes,Severe,1
TXN06136,U06136,34,Other,11.31,4.41,1.53,2.81,8.02,155,109,12.24,Low,No,Severe,1
TXN06137,U06137,31,Female,3.06,4.32,2.26,4.52,5.37,244,179,3.72,Medium,No,Severe,1
TXN06138,U06138,30,Other,4.86,3.97,0.59,2.75,4.71,217,149,6.47,Medium,Yes,Mild,0
TXN06139,U06139,31,Male,10.14,1.02,2.03,6.0,8.42,49,20,10.97,Low,No,Severe,1
TXN06140,U06140,23,Other,11.56,3.74,0.93,2.81,7.4,24,25,13.9,Low,Yes,Moderate,1
TXN06141,U06141,28,Male,7.11,5.46,2.22,2.24,5.72,56,62,7.66,High,No,Severe,1
TXN06142,U06142,19,Other,7.09,2.11,2.09,2.64,5.31,212,119,9.82,Medium,Yes,Mild,0
TXN06143,U06143,30,Female,11.98,0.79,2.43,1.32,6.49,64,143,13.41,Medium,No,Severe,1
TXN06144,U06144,35,Male,11.38,4.6,0.0,2.48,7.88,66,149,12.92,High,Yes,Severe,1
TXN06145,U06145,31,Other,10.04,5.06,1.51,3.13,6.79,216,173,12.81,Medium,No,Moderate,1
TXN06146,U06146,23,Male,10.37,2.19,3.27,5.72,7.64,179,133,12.12,Medium,Yes,Severe,1
TXN06147,U06147,34,Other,7.85,3.31,2.38,2.3,7.07,121,127,10.08,High,No,Mild,0
TXN06148,U06148,29,Female,5.6,1.18,1.45,0.88,6.46,123,160,7.05,Low,Yes,Mild,0
TXN06149,U06149,31,Male,10.12,2.41,3.42,5.48,5.68,112,170,12.09,Low,Yes,Severe,1
TXN06150,U06150,19,Male,8.35,3.77,1.38,1.37,6.94,243,75,9.11,High,No,Moderate,1
TXN06151,U06151,28,Female,8.98,4.47,1.52,4.88,5.68,73,74,11.15,High,Yes,Severe,1
TXN06152,U06152,21,Female,8.44,3.21,0.69,5.7,6.81,188,124,10.5,High,No,Severe,1
TXN06153,U06153,33,Male,3.91,5.37,1.81,2.5,7.8,96,26,5.94,High,No,Severe,1
TXN06154,U06154,25,Female,8.89,4.79,3.66,1.77,8.67,86,163,10.3,Low,Yes,Severe,1
TXN06155,U06155,20,Female,7.86,2.47,0.22,4.57,6.43,69,17,10.77,High,No,Mild,0
TXN06156,U06156,25,Other,10.56,3.39,0.33,4.46,5.94,150,136,12.57,Low,No,Moderate,1
TXN06157,U06157,26,Male,7.99,3.83,2.95,3.49,5.69,71,136,8.53,High,No,Mild,0
TXN06158,U06158,24,Other,10.39,4.71,0.35,0.86,6.78,119,176,11.03,High,Yes,Severe,1
TXN06159,U06159,23,Female,11.36,4.5,1.9,2.93,6.39,233,179,12.86,Low,No,Severe,1
TXN06160,U06160,23,Other,3.0,0.68,0.24,0.71,4.54,29,31,4.82,Low,No,None,0
TXN06161,U06161,30,Female,4.67,5.75,0.49,3.82,8.06,233,152,6.57,Low,Yes,Moderate,1
TXN06162,U06162,23,Male,5.21,5.73,2.94,5.15,5.51,91,104,6.71,Medium,Yes,Severe,1
TXN06163,U06163,33,Male,8.33,2.11,0.59,2.43,7.19,52,18,9.25,Low,No,Moderate,1
TXN06164,U06164,33,Male,10.39,5.46,3.81,5.3,6.05,75,53,11.8,Low,Yes,Severe,1
TXN06165,U06165,21,Other,10.06,3.0,3.25,2.18,4.88,127,123,10.94,Medium,No,Severe,1
TXN06166,U06166,34,Female,10.38,3.94,3.59,3.14,4.86,183,180,12.31,Low,No,Moderate,1
TXN06167,U06167,28,Female,6.38,5.93,2.69,4.0,6.91,216,31,9.08,Medium,Yes,Severe,1
TXN06168,U06168,18,Female,11.26,3.99,1.34,3.0,4.55,192,19,13.91,Medium,Yes,Moderate,1
TXN06169,U06169,28,Female,8.27,1.0,2.55,3.4,6.39,39,73,9.07,High,Yes,Severe,1
TXN06170,U06170,32,Other,3.32,2.81,0.39,0.98,7.24,210,109,5.88,Medium,Yes,Mild,0
TXN06171,U06171,25,Other,5.92,1.25,1.44,2.97,7.26,59,22,8.5,Medium,No,Mild,0
TXN06172,U06172,26,Other,11.64,0.52,3.97,4.52,7.12,163,170,12.53,High,Yes,Moderate,1
TXN06173,U06173,28,Female,10.17,5.22,2.32,5.93,7.6,129,63,13.15,High,Yes,Severe,1
TXN06174,U06174,22,Male,8.91,2.36,4.0,5.51,5.53,163,176,10.88,Low,No,Moderate,1
TXN06175,U06175,23,Female,10.21,1.74,2.18,2.8,7.16,114,90,11.36,High,No,Moderate,1
TXN06176,U06176,28,Male,10.77,2.1,0.76,3.51,5.27,81,180,13.09,Low,Yes,Severe,1
TXN06177,U06177,34,Other,11.81,3.61,3.61,3.17,8.36,250,69,14.78,Low,No,Severe,1
TXN06178,U06178,22,Female,8.04,2.92,2.32,3.36,6.54,154,26,9.7,High,Yes,Moderate,1
TXN06179,U06179,21,Female,9.24,1.1,1.75,4.97,7.12,179,71,10.25,High,No,Moderate,1
TXN06180,U06180,29,Male,7.54,1.43,1.54,1.86,6.19,154,99,9.91,High,No,Mild,0
TXN06181,U06181,26,Male,10.59,3.18,2.11,3.03,8.53,246,119,13.44,High,Yes,Severe,1
TXN06182,U06182,32,Male,5.71,1.03,1.33,2.11,8.17,154,127,8.08,Low,Yes,None,0
TXN06183,U06183,18,Male,11.1,1.85,2.64,5.22,6.64,45,133,13.19,High,No,Moderate,1
TXN06184,U06184,26,Other,8.62,4.89,2.2,5.33,7.64,249,76,10.18,Low,Yes,Moderate,1
TXN06185,U06185,34,Other,5.73,4.04,1.48,2.47,6.95,226,144,6.41,Medium,Yes,Severe,1
TXN06186,U06186,23,Other,10.56,3.08,0.33,3.63,5.44,162,141,13.01,Low,Yes,Severe,1
TXN06187,U06187,22,Other,9.17,1.85,0.01,3.84,6.4,157,144,11.55,Medium,No,Severe,1
TXN06188,U06188,27,Male,8.49,0.98,0.77,5.61,5.08,124,59,9.69,High,Yes,Severe,1
TXN06189,U06189,32,Female,5.56,2.35,2.04,2.5,7.07,239,47,7.32,Medium,No,None,0
TXN06190,U06190,22,Other,10.83,0.79,3.25,0.59,5.79,228,164,13.41,Medium,Yes,Moderate,1
